n	R (ref)	uL	uR	sensor 0	sensor 1	sensor 2	sensor 3	sensor 4	sensor 5	error
1145.0	-430.969518602	155.0	-155.0	0.0	41.0	659.0	518.0	0.0	0.0	-60.0
1146.0	-475.275214294	124.0	-124.0	0.0	41.0	822.0	400.0	0.0	0.0	-173.0
1147.0	-497.51789443	97.0	-97.0	0.0	41.0	939.0	291.0	0.0	4.0	-264.0
1148.0	-496.604033016	69.0	-69.0	0.0	92.0	1000.0	227.0	0.0	0.0	-398.0
1149.0	-472.516131256	22.0	-22.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1150.0	-426.320082177	-3.0	3.0	3.0	101.0	1000.0	124.0	0.0	9.0	-482.0
1151.0	-360.121823202	-36.0	36.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1152.0	-276.974827045	-48.0	48.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1153.0	-180.742312888	-76.0	76.0	3.0	101.0	1000.0	178.0	0.0	9.0	-440.0
1154.0	-75.920238648	-109.0	109.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1155.0	32.5709440683	-140.0	140.0	0.0	46.0	1000.0	232.0	0.0	4.0	-312.0
1156.0	139.616222676	-135.0	135.0	0.0	41.0	934.0	286.0	0.0	0.0	-266.0
1157.0	240.146958851	-151.0	151.0	0.0	46.0	888.0	356.0	0.0	4.0	-214.0
1158.0	329.381498415	-162.0	162.0	0.0	46.0	720.0	464.0	0.0	0.0	-109.0
1159.0	403.05401598	-153.0	153.0	0.0	46.0	598.0	637.0	0.0	0.0	15.0
1160.0	457.62058631	-132.0	132.0	0.0	0.0	441.0	762.0	34.0	0.0	133.0
1161.0	490.432437434	-107.0	107.0	0.0	0.0	324.0	945.0	38.0	4.0	244.0
1162.0	499.867796554	-76.0	76.0	0.0	0.0	218.0	994.0	34.0	0.0	320.0
1163.0	485.415626241	-49.0	49.0	0.0	0.0	167.0	1000.0	80.0	9.0	430.0
1164.0	447.706780869	-5.0	5.0	0.0	0.0	157.0	1000.0	72.0	0.0	430.0
1165.0	388.490589567	12.0	-12.0	0.0	0.0	157.0	1000.0	72.0	0.0	430.0
1166.0	310.557476229	35.0	-35.0	0.0	0.0	167.0	1000.0	80.0	4.0	430.0
1167.0	217.610835616	63.0	-63.0	0.0	0.0	157.0	1000.0	72.0	0.0	430.0
1168.0	114.093871098	94.0	-94.0	0.0	0.0	162.0	1000.0	76.0	4.0	430.0
1169.0	4.97934204757	127.0	-127.0	3.0	4.0	172.0	1000.0	41.0	9.0	353.0
1170.0	-104.467945201	137.0	-137.0	0.0	0.0	218.0	1000.0	34.0	0.0	321.0
1171.0	-208.944636359	158.0	-158.0	0.0	0.0	324.0	945.0	34.0	0.0	244.0
1172.0	-303.366148816	164.0	-164.0	0.0	0.0	375.0	816.0	34.0	0.0	185.0
1173.0	-383.115321192	170.0	-170.0	0.0	0.0	553.0	708.0	38.0	4.0	61.0
1174.0	-444.270186356	151.0	-151.0	0.0	46.0	720.0	518.0	0.0	0.0	-82.0
1175.0	-483.79954618	120.0	-120.0	0.0	41.0	878.0	345.0	0.0	0.0	-218.0
1176.0	-499.716477013	84.0	-84.0	0.0	46.0	1000.0	237.0	0.0	0.0	-309.0
1177.0	-491.181848327	54.0	-54.0	0.0	87.0	1000.0	167.0	0.0	0.0	-437.0
1178.0	-458.552304681	6.0	-6.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1179.0	-403.369832187	-23.0	23.0	0.0	96.0	1000.0	118.0	0.0	4.0	-482.0
1180.0	-328.292877876	-45.0	45.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1181.0	-236.971875358	-60.0	60.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1182.0	-133.874810787	-90.0	90.0	3.0	96.0	1000.0	178.0	0.0	4.0	-436.0
1183.0	-24.0709999449	-123.0	123.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1184.0	87.0165893365	-157.0	157.0	0.0	41.0	1000.0	227.0	0.0	0.0	-315.0
1185.0	193.878458189	-152.0	152.0	3.0	50.0	944.0	297.0	0.0	9.0	-261.0
1186.0	291.192029894	-165.0	165.0	0.0	46.0	832.0	410.0	0.0	0.0	-170.0
1187.0	374.087864201	-163.0	163.0	0.0	46.0	654.0	578.0	0.0	0.0	-31.0
1188.0	438.39527438	-140.0	140.0	0.0	0.0	436.0	697.0	0.0	0.0	115.0
1189.0	480.854872666	-109.0	109.0	0.0	0.0	335.0	886.0	38.0	4.0	225.0
1190.0	499.28709056	-82.0	82.0	0.0	0.0	218.0	1000.0	34.0	0.0	321.0
1191.0	492.707810665	-51.0	51.0	0.0	0.0	162.0	994.0	76.0	0.0	430.0
1192.0	461.384809278	-9.0	9.0	0.0	0.0	167.0	1000.0	80.0	0.0	430.0
1193.0	406.831621394	6.0	-6.0	0.0	0.0	162.0	1000.0	76.0	4.0	430.0
1194.0	331.73856004	29.0	-29.0	0.0	0.0	162.0	994.0	76.0	0.0	430.0
1195.0	239.843794889	57.0	-57.0	0.0	0.0	172.0	1000.0	83.0	9.0	429.0
1196.0	135.750461088	87.0	-87.0	0.0	0.0	162.0	1000.0	76.0	0.0	430.0
1197.0	24.6985707705	121.0	-121.0	0.0	0.0	157.0	1000.0	72.0	0.0	430.0
1198.0	-87.6971092694	155.0	-155.0	3.0	4.0	223.0	1000.0	38.0	4.0	317.0
1199.0	-195.730197454	153.0	-153.0	0.0	0.0	269.0	945.0	34.0	0.0	278.0
1200.0	-293.892626146	171.0	-171.0	0.0	0.0	380.0	816.0	34.0	0.0	182.0
1201.0	-377.156629568	167.0	-167.0	3.0	4.0	553.0	708.0	3.0	9.0	61.0
1202.0	-441.234307468	150.0	-150.0	0.0	46.0	664.0	529.0	0.0	0.0	-57.0
1203.0	-482.801272554	127.0	-127.0	0.0	46.0	888.0	345.0	0.0	0.0	-221.0
1204.0	-499.672585953	83.0	-83.0	0.0	46.0	994.0	232.0	0.0	4.0	-311.0
1205.0	-490.921508829	53.0	-53.0	0.0	87.0	1000.0	167.0	0.0	0.0	-437.0
1206.0	-456.934438916	5.0	-5.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1207.0	-399.398618732	-24.0	24.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1208.0	-321.222636797	-48.0	48.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1209.0	-226.393219329	-76.0	76.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1210.0	-119.775148021	-108.0	108.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1211.0	-6.86416431839	-129.0	129.0	0.0	96.0	1000.0	178.0	0.0	4.0	-436.0
1212.0	106.494729849	-162.0	162.0	0.0	41.0	1000.0	232.0	0.0	0.0	-312.0
1213.0	214.409230065	-157.0	157.0	0.0	41.0	888.0	286.0	0.0	0.0	-257.0
1214.0	311.246390926	-170.0	170.0	3.0	50.0	776.0	410.0	0.0	9.0	-155.0
1215.0	391.928023288	-163.0	163.0	0.0	46.0	604.0	583.0	0.0	0.0	-9.0
1216.0	452.199277639	-138.0	138.0	0.0	0.0	431.0	756.0	34.0	0.0	136.0
1217.0	488.856102575	-105.0	105.0	3.0	4.0	279.0	940.0	38.0	4.0	271.0
1218.0	499.919272756	-68.0	68.0	0.0	0.0	218.0	1000.0	38.0	4.0	321.0
1219.0	484.745358186	-48.0	48.0	0.0	0.0	162.0	1000.0	76.0	0.0	430.0
1220.0	444.068224407	-4.0	4.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1221.0	379.968248928	28.0	-28.0	0.0	0.0	162.0	1000.0	76.0	0.0	430.0
1222.0	295.770228	40.0	-40.0	0.0	0.0	157.0	1000.0	72.0	0.0	430.0
1223.0	195.874731678	70.0	-70.0	0.0	0.0	162.0	1000.0	76.0	0.0	430.0
1224.0	85.5312432258	103.0	-103.0	0.0	0.0	172.0	1000.0	83.0	0.0	429.0
1225.0	-29.4354018256	137.0	-137.0	0.0	0.0	157.0	1000.0	72.0	0.0	430.0
1226.0	-142.931155947	171.0	-171.0	0.0	0.0	218.0	994.0	34.0	0.0	320.0
1227.0	-248.915473009	170.0	-170.0	0.0	0.0	335.0	945.0	41.0	9.0	238.0
1228.0	-341.723534619	173.0	-173.0	0.0	0.0	431.0	762.0	34.0	0.0	138.0
1229.0	-416.37077432	166.0	-166.0	0.0	41.0	598.0	578.0	0.0	0.0	-9.0
1230.0	-468.823249649	137.0	-137.0	3.0	50.0	776.0	410.0	0.0	9.0	-155.0
1231.0	-496.21906866	102.0	-102.0	0.0	46.0	944.0	291.0	0.0	4.0	-265.0
1232.0	-497.028549116	69.0	-69.0	0.0	87.0	1000.0	167.0	0.0	0.0	-437.0
1233.0	-471.143953283	10.0	-10.0	3.0	96.0	1000.0	118.0	0.0	4.0	-482.0
1234.0	-419.893338066	-18.0	18.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1235.0	-345.977096884	-41.0	41.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1236.0	-253.329932373	-68.0	68.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1237.0	-146.915064131	-100.0	100.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1238.0	-32.4612210835	-121.0	121.0	0.0	92.0	1000.0	167.0	0.0	0.0	-441.0
1239.0	83.8438140991	-157.0	157.0	0.0	41.0	1000.0	232.0	0.0	0.0	-312.0
1240.0	195.686833419	-152.0	152.0	0.0	41.0	944.0	237.0	0.0	0.0	-300.0
1241.0	296.972078548	-178.0	178.0	0.0	46.0	776.0	405.0	0.0	4.0	-158.0
1242.0	382.154743591	-162.0	162.0	0.0	46.0	654.0	518.0	0.0	0.0	-59.0
1243.0	446.546803817	-151.0	151.0	0.0	0.0	492.0	702.0	0.0	9.0	87.0
1244.0	486.578191713	-119.0	119.0	0.0	0.0	324.0	886.0	34.0	0.0	232.0
1245.0	499.998612088	-80.0	80.0	0.0	0.0	213.0	1000.0	34.0	0.0	324.0
1246.0	486.008393826	-48.0	48.0	0.0	0.0	167.0	1000.0	80.0	4.0	430.0
1247.0	445.310557664	-4.0	4.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1248.0	380.080537712	27.0	-27.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1249.0	293.854500813	54.0	-54.0	3.0	4.0	116.0	1000.0	83.0	9.0	472.0
1250.0	191.341716183	84.0	-84.0	0.0	0.0	157.0	1000.0	72.0	0.0	430.0
1251.0	78.1706884563	105.0	-105.0	0.0	0.0	157.0	1000.0	72.0	0.0	430.0
1252.0	-39.4174595621	140.0	-140.0	0.0	0.0	218.0	1000.0	34.0	0.0	321.0
1253.0	-154.911798897	142.0	-142.0	0.0	0.0	213.0	1000.0	34.0	0.0	324.0
1254.0	-261.891860618	175.0	-175.0	0.0	0.0	324.0	881.0	34.0	0.0	231.0
1255.0	-354.385448971	175.0	-175.0	0.0	0.0	431.0	756.0	34.0	0.0	136.0
1256.0	-427.204024533	168.0	-168.0	0.0	46.0	609.0	589.0	0.0	4.0	-9.0
1257.0	-476.236726827	140.0	-140.0	0.0	41.0	776.0	405.0	0.0	0.0	-158.0
1258.0	-498.686224729	102.0	-102.0	0.0	46.0	1000.0	291.0	0.0	0.0	-275.0
1259.0	-493.232669949	65.0	-65.0	0.0	96.0	1000.0	178.0	0.0	4.0	-436.0
1260.0	-460.115923683	7.0	-7.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1261.0	-401.13072077	-24.0	24.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1262.0	-319.534284167	-48.0	48.0	3.0	96.0	1000.0	118.0	0.0	4.0	-482.0
1263.0	-219.870836321	-78.0	78.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1264.0	-107.722195109	-98.0	98.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1265.0	10.6020805668	-134.0	134.0	3.0	50.0	1000.0	183.0	0.0	0.0	-346.0
1266.0	128.417965803	-142.0	142.0	0.0	46.0	1000.0	232.0	0.0	0.0	-312.0
1267.0	239.043995638	-165.0	165.0	0.0	41.0	939.0	286.0	0.0	0.0	-267.0
1268.0	336.18081986	-180.0	180.0	0.0	41.0	822.0	405.0	0.0	0.0	-170.0
1269.0	414.271702802	-175.0	175.0	0.0	46.0	609.0	589.0	0.0	4.0	-9.0
1270.0	468.823249649	-143.0	143.0	0.0	0.0	431.0	762.0	34.0	0.0	138.0
1271.0	496.667700534	-107.0	107.0	0.0	0.0	269.0	935.0	34.0	0.0	276.0
1272.0	496.151285647	-66.0	66.0	0.0	0.0	167.0	1000.0	80.0	0.0	430.0
1273.0	467.237212827	-11.0	11.0	0.0	0.0	162.0	1000.0	76.0	0.0	430.0
1274.0	411.516641624	5.0	-5.0	0.0	0.0	106.0	994.0	76.0	0.0	474.0
1275.0	332.126218956	42.0	-42.0	0.0	0.0	111.0	1000.0	80.0	4.0	473.0
1276.0	233.576116237	71.0	-71.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1277.0	121.497708544	105.0	-105.0	0.0	0.0	157.0	1000.0	72.0	0.0	430.0
1278.0	2.32477018734	128.0	-128.0	3.0	4.0	172.0	1000.0	83.0	9.0	429.0
1279.0	-117.0739523	163.0	-163.0	0.0	0.0	218.0	1000.0	34.0	0.0	321.0
1280.0	-229.789930311	165.0	-165.0	0.0	0.0	269.0	945.0	34.0	0.0	278.0
1281.0	-329.275124201	182.0	-182.0	3.0	4.0	385.0	827.0	41.0	9.0	182.0
1282.0	-409.724127282	177.0	-177.0	0.0	41.0	548.0	643.0	0.0	0.0	39.0
1283.0	-466.415794317	151.0	-151.0	0.0	41.0	771.0	459.0	0.0	0.0	-127.0
1284.0	-495.994100644	110.0	-110.0	0.0	41.0	934.0	286.0	0.0	0.0	-266.0
1285.0	-496.671320541	69.0	-69.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1286.0	-468.340984259	9.0	-9.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1287.0	-412.593229675	-21.0	21.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1288.0	-332.630814589	-45.0	45.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1289.0	-233.089873495	-74.0	74.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1290.0	-119.775148021	-108.0	108.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1291.0	0.675442215081	-131.0	131.0	0.0	101.0	1000.0	183.0	0.0	9.0	-437.0
1292.0	121.177701864	-167.0	167.0	0.0	41.0	1000.0	227.0	0.0	0.0	-315.0
1293.0	234.617113277	-164.0	164.0	0.0	46.0	944.0	291.0	0.0	4.0	-265.0
1294.0	334.269473865	-179.0	179.0	3.0	50.0	776.0	416.0	0.0	9.0	-152.0
1295.0	414.201327488	-169.0	169.0	0.0	41.0	604.0	583.0	0.0	0.0	-9.0
1296.0	469.626249711	-143.0	143.0	0.0	0.0	431.0	816.0	34.0	0.0	154.0
1297.0	497.195431735	-102.0	102.0	0.0	0.0	274.0	1000.0	38.0	4.0	284.0
1298.0	495.204704799	-63.0	63.0	0.0	0.0	162.0	1000.0	76.0	0.0	430.0
1299.0	463.704952195	-9.0	9.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1300.0	404.508497187	20.0	-20.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1301.0	321.09020503	45.0	-45.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1302.0	218.388333903	76.0	-76.0	0.0	0.0	162.0	1000.0	76.0	0.0	430.0
1303.0	102.516236557	98.0	-98.0	0.0	0.0	162.0	994.0	76.0	0.0	430.0
1304.0	-19.5985161348	134.0	-134.0	0.0	0.0	167.0	1000.0	80.0	0.0	430.0
1305.0	-140.626484103	171.0	-171.0	0.0	0.0	213.0	1000.0	34.0	0.0	324.0
1306.0	-253.27576014	173.0	-173.0	0.0	0.0	274.0	940.0	34.0	0.0	274.0
1307.0	-350.732129029	187.0	-187.0	0.0	0.0	390.0	827.0	41.0	9.0	179.0
1308.0	-427.073380186	181.0	-181.0	0.0	0.0	548.0	583.0	0.0	0.0	15.0
1309.0	-477.632471167	147.0	-147.0	0.0	46.0	766.0	405.0	0.0	0.0	-155.0
1310.0	-499.28709056	103.0	-103.0	3.0	50.0	944.0	243.0	0.0	9.0	-296.0
1311.0	-490.65741721	58.0	-58.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1312.0	-452.199277639	4.0	-4.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1313.0	-386.18615058	-28.0	28.0	3.0	96.0	1000.0	118.0	0.0	4.0	-482.0
1314.0	-296.580185973	-55.0	55.0	0.0	87.0	1000.0	108.0	0.0	0.0	-483.0
1315.0	-188.79919076	-88.0	88.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1316.0	-69.3929706583	-123.0	123.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1317.0	54.3518937803	-161.0	161.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1318.0	174.855176186	-183.0	183.0	0.0	41.0	1000.0	232.0	0.0	0.0	-312.0
1319.0	284.707198751	-178.0	178.0	0.0	46.0	878.0	345.0	0.0	0.0	-218.0
1320.0	377.125690368	-178.0	178.0	0.0	46.0	664.0	529.0	0.0	0.0	-57.0
1321.0	446.377079579	-150.0	150.0	0.0	0.0	436.0	708.0	34.0	0.0	118.0
1322.0	488.135912246	-111.0	111.0	0.0	0.0	269.0	935.0	34.0	0.0	276.0
1323.0	499.759652692	-66.0	66.0	0.0	0.0	172.0	1000.0	41.0	9.0	353.0
1324.0	480.461145765	-38.0	38.0	0.0	0.0	157.0	1000.0	72.0	0.0	430.0
1325.0	431.367192989	0.0	0.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1326.0	355.458659404	35.0	-35.0	3.0	4.0	116.0	1000.0	80.0	9.0	469.0
1327.0	257.394855398	63.0	-63.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1328.0	143.232177333	99.0	-99.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1329.0	20.0536887978	135.0	-135.0	3.0	4.0	167.0	1000.0	80.0	4.0	430.0
1330.0	-104.467945201	160.0	-160.0	0.0	0.0	218.0	1000.0	76.0	0.0	390.0
1331.0	-222.547367169	183.0	-183.0	0.0	0.0	274.0	945.0	38.0	4.0	275.0
1332.0	-326.773715278	180.0	-180.0	0.0	0.0	380.0	875.0	34.0	0.0	197.0
1333.0	-410.577592794	182.0	-182.0	0.0	0.0	548.0	643.0	34.0	0.0	39.0
1334.0	-468.648294811	152.0	-152.0	0.0	41.0	715.0	459.0	0.0	0.0	-110.0
1335.0	-497.274613387	116.0	-116.0	0.0	46.0	934.0	286.0	0.0	0.0	-266.0
1336.0	-494.587102503	68.0	-68.0	0.0	92.0	1000.0	178.0	0.0	0.0	-433.0
1337.0	-460.685693581	8.0	-8.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1338.0	-397.643648527	-25.0	25.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1339.0	-309.38658436	-51.0	51.0	0.0	101.0	1000.0	124.0	0.0	9.0	-482.0
1340.0	-201.453217857	-84.0	84.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1341.0	-80.652059059	-120.0	120.0	0.0	92.0	1000.0	167.0	0.0	0.0	-441.0
1342.0	45.3649579752	-145.0	145.0	3.0	50.0	1000.0	183.0	0.0	9.0	-346.0
1343.0	168.585421718	-154.0	154.0	0.0	46.0	1000.0	232.0	0.0	4.0	-312.0
1344.0	281.145614059	-177.0	177.0	0.0	41.0	944.0	286.0	0.0	0.0	-268.0
1345.0	375.833582693	-192.0	192.0	0.0	50.0	715.0	470.0	0.0	4.0	-104.0
1346.0	446.553870152	-165.0	165.0	0.0	41.0	492.0	643.0	34.0	0.0	66.0
1347.0	488.723801386	-126.0	126.0	0.0	0.0	375.0	881.0	34.0	0.0	201.0
1348.0	499.575335519	-89.0	89.0	0.0	0.0	213.0	994.0	34.0	0.0	323.0
1349.0	478.342308899	-46.0	46.0	0.0	0.0	162.0	1000.0	76.0	0.0	430.0
1350.0	426.320082177	0.0	0.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1351.0	346.792707603	38.0	-38.0	0.0	0.0	106.0	994.0	114.0	0.0	506.0
1352.0	244.831241671	78.0	-78.0	0.0	0.0	106.0	1000.0	83.0	0.0	480.0
1353.0	126.97519722	105.0	-105.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1354.0	0.816813726617	141.0	-141.0	0.0	0.0	162.0	1000.0	76.0	0.0	430.0
1355.0	-125.485682521	166.0	-166.0	0.0	0.0	172.0	1000.0	41.0	9.0	353.0
1356.0	-243.734792564	178.0	-178.0	0.0	0.0	269.0	945.0	34.0	0.0	278.0
1357.0	-346.226499269	187.0	-187.0	0.0	0.0	380.0	816.0	34.0	0.0	182.0
1358.0	-426.254409607	182.0	-182.0	3.0	4.0	553.0	648.0	3.0	9.0	39.0
1359.0	-478.552167419	155.0	-155.0	0.0	46.0	776.0	405.0	0.0	0.0	-158.0
1360.0	-499.64473632	102.0	-102.0	0.0	41.0	944.0	286.0	0.0	0.0	-268.0
1361.0	-488.084834972	66.0	-66.0	3.0	101.0	1000.0	183.0	0.0	9.0	-437.0
1362.0	-444.558107058	2.0	-2.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1363.0	-371.849066768	-33.0	33.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1364.0	-274.668935464	-62.0	62.0	0.0	87.0	1000.0	108.0	0.0	0.0	-483.0
1365.0	-159.35558659	-96.0	96.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1366.0	-33.4643435542	-134.0	134.0	0.0	87.0	1000.0	167.0	0.0	0.0	-437.0
1367.0	94.7242410305	-159.0	159.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1368.0	216.747759566	-195.0	195.0	0.0	41.0	1000.0	237.0	0.0	0.0	-309.0
1369.0	324.520922571	-189.0	189.0	0.0	46.0	888.0	351.0	0.0	4.0	-217.0
1370.0	410.873204315	-188.0	188.0	0.0	0.0	654.0	518.0	0.0	0.0	-59.0
1371.0	470.029300466	-158.0	158.0	0.0	0.0	441.0	767.0	41.0	9.0	134.0
1372.0	498.000000064	-109.0	109.0	0.0	0.0	218.0	945.0	34.0	0.0	312.0
1373.0	492.856732857	-54.0	54.0	0.0	0.0	162.0	1000.0	76.0	0.0	430.0
1374.0	454.870557412	-7.0	7.0	0.0	0.0	111.0	945.0	80.0	4.0	472.0
1375.0	386.505226681	25.0	-25.0	0.0	0.0	106.0	945.0	114.0	0.0	506.0
1376.0	292.263629177	63.0	-63.0	0.0	0.0	106.0	945.0	118.0	0.0	510.0
1377.0	178.39671775	99.0	-99.0	3.0	4.0	116.0	945.0	122.0	9.0	505.0
1378.0	52.4933474743	135.0	-135.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1379.0	-77.0223827765	165.0	-165.0	0.0	0.0	157.0	1000.0	72.0	0.0	430.0
1380.0	-201.453217857	189.0	-189.0	0.0	0.0	218.0	994.0	34.0	0.0	320.0
1381.0	-312.412881066	189.0	-189.0	0.0	0.0	329.0	886.0	34.0	0.0	229.0
1382.0	-402.393035059	189.0	-189.0	0.0	0.0	487.0	708.0	34.0	0.0	92.0
1383.0	-465.274639449	167.0	-167.0	0.0	46.0	654.0	518.0	0.0	0.0	-59.0
1384.0	-496.748676416	131.0	-131.0	0.0	41.0	944.0	297.0	0.0	0.0	-261.0
1385.0	-494.617027307	69.0	-69.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1386.0	-458.952140846	6.0	-6.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1387.0	-392.103527995	-27.0	27.0	0.0	101.0	1000.0	124.0	0.0	9.0	-482.0
1388.0	-298.549429017	-54.0	54.0	0.0	138.0	1000.0	108.0	0.0	0.0	-525.0
1389.0	-184.602532984	-102.0	102.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1390.0	-57.9886724045	-127.0	127.0	0.0	96.0	1000.0	118.0	0.0	4.0	-482.0
1391.0	72.6737270607	-166.0	166.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1392.0	198.4586106	-190.0	190.0	0.0	46.0	1000.0	232.0	0.0	0.0	-312.0
1393.0	310.742101291	-186.0	186.0	3.0	50.0	888.0	351.0	0.0	9.0	-217.0
1394.0	401.795505508	-185.0	185.0	0.0	46.0	664.0	529.0	0.0	4.0	-57.0
1395.0	465.320638616	-156.0	156.0	0.0	0.0	431.0	756.0	34.0	0.0	136.0
1396.0	496.89018208	-108.0	108.0	0.0	0.0	269.0	935.0	34.0	0.0	276.0
1397.0	494.261981617	-65.0	65.0	0.0	0.0	157.0	1000.0	72.0	0.0	430.0
1398.0	457.544607719	-8.0	8.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1399.0	389.201569796	25.0	-25.0	0.0	0.0	106.0	994.0	114.0	0.0	506.0
1400.0	293.892626146	63.0	-63.0	0.0	0.0	106.0	1000.0	122.0	0.0	513.0
1401.0	178.161909351	100.0	-100.0	0.0	0.0	106.0	1000.0	114.0	0.0	506.0
1402.0	49.9933100158	136.0	-136.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1403.0	-81.7370216105	166.0	-166.0	0.0	0.0	172.0	1000.0	83.0	9.0	429.0
1404.0	-207.873758404	190.0	-190.0	0.0	0.0	218.0	1000.0	34.0	0.0	321.0
1405.0	-319.618848874	192.0	-192.0	0.0	0.0	324.0	875.0	34.0	0.0	229.0
1406.0	-409.147103083	191.0	-191.0	3.0	4.0	497.0	708.0	0.0	9.0	87.0
1407.0	-470.157725701	167.0	-167.0	0.0	41.0	720.0	470.0	0.0	0.0	-106.0
1408.0	-498.3226953	117.0	-117.0	0.0	41.0	939.0	286.0	0.0	0.0	-267.0
1409.0	-491.599759806	67.0	-67.0	3.0	101.0	1000.0	183.0	0.0	9.0	-437.0
1410.0	-450.387025303	3.0	-3.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1411.0	-377.507039628	-31.0	31.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1412.0	-278.020164577	-73.0	73.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1413.0	-158.879063824	-109.0	109.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1414.0	-28.4474594869	-136.0	136.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1415.0	104.083881066	-176.0	176.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1416.0	229.343388197	-199.0	199.0	0.0	41.0	1000.0	237.0	0.0	0.0	-309.0
1417.0	338.441839018	-194.0	194.0	0.0	46.0	832.0	405.0	0.0	4.0	-173.0
1418.0	423.605473089	-178.0	178.0	0.0	46.0	543.0	578.0	0.0	0.0	15.0
1419.0	478.733840728	-138.0	138.0	0.0	0.0	335.0	827.0	41.0	9.0	211.0
1420.0	499.842094642	-86.0	86.0	0.0	0.0	218.0	1000.0	34.0	0.0	321.0
1421.0	485.355305705	-49.0	49.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1422.0	436.232652186	11.0	-11.0	3.0	4.0	111.0	1000.0	122.0	4.0	508.0
1423.0	355.911292529	45.0	-45.0	0.0	0.0	106.0	945.0	118.0	0.0	510.0
1424.0	250.072548465	77.0	-77.0	0.0	0.0	106.0	1000.0	114.0	0.0	506.0
